t,i,representative_spin,ensemble_mean_plus,symmetric_response,theory_perturbation
25,29,-1,-0.013,-0.0075,-2.3834779027827493e-11
25,30,-1,-0.011,-0.0065,-2.124366662712081e-11
25,31,-1,0.026,-0.002,-1.8289069200566966e-11
25,32,1,-0.024,-0.014,-1.5021540729303482e-11
25,33,-1,0.009,0.004,-1.1496989531403708e-11
25,34,-1,0.005,-0.0019999999999999996,-7.775721655053917e-12
25,35,1,0.013,-0.001,-3.921409025348824e-12
25,36,-1,-0.002,0.016,-5.518824531720927e-27
25,37,-1,-0.039,-0.0095,3.921409025348788e-12
25,38,-1,-0.012,-0.007,7.77572165505388e-12
25,39,-1,-0.042,-0.017,1.1496989531403672e-11
25,40,1,0.018,-0.0075000000000000015,1.502154072930345e-11
25,41,-1,-0.026,-0.025,1.8289069200566937e-11
25,42,1,-0.013,-0.0055,2.1243666627120793e-11
25,43,-1,-0.018,-0.0165,2.383477902782748e-11
25,44,-1,0.007,0.003,2.6018071751118847e-11
25,45,-1,0.014,0.0185,2.7756188053176278e-11
25,46,-1,0.001,0.018000000000000002,2.9019388282174687e-11
25,47,-1,0.003,-0.016,2.9786058731970645e-11
25,48,-1,-0.008,-0.002,3.004308145860694e-11
25,49,-1,0.013,0.02,2.978605873197065e-11
25,50,-1,0.041,0.008,2.9019388282174697e-11
25,51,-1,-0.036,-0.009,2.7756188053176294e-11
25,52,-1,0.022,0.0225,2.6018071751118866e-11
25,53,1,0.02,0.014,2.383477902782751e-11
25,54,-1,0.026,0.0265,2.1243666627120825e-11
25,55,-1,-0.002,0.004,1.828906920056697e-11
25,56,1,-0.033,-0.013000000000000001,1.5021540729303485e-11
25,57,1,-0.007,0.004,1.1496989531403711e-11
25,58,1,0.026,0.004499999999999999,7.77572165505392e-12
25,59,1,0.006,0.0015,3.921409025348828e-12
25,60,1,-0.019,-0.020999999999999998,3.588165749902919e-26
25,61,-1,-0.042,-0.0195,-3.921409025348783e-12
25,62,-1,-0.038,-0.006,-7.775721655053876e-12
25,63,1,-0.051,-0.028499999999999998,-1.1496989531403645e-11
25,64,1,-0.006,-0.007,-1.5021540729303446e-11
25,65,1,0.006,0.0095,-1.8289069200566956e-11
25,66,-1,0.004,0.017,-2.1243666627120773e-11
25,67,-1,-0.007,-0.003,-2.3834779027827476e-11
25,68,-1,-0.028,-0.0125,-2.6018071751118834e-11
25,69,-1,-0.014,-0.004,-2.7756188053176275e-11
25,70,1,-0.038,-0.016,-2.901938828217468e-11
25,71,-1,-0.013,-0.0004999999999999996,-2.9786058731970645e-11
25,72,-1,-0.01,-0.019,-3.004308145860694e-11
25,73,-1,-0.031,-0.0325,-2.978605873197066e-11
25,74,-1,-0.014,-0.0055,-2.9019388282174697e-11
25,75,-1,-0.002,-0.006,-2.7756188053176304e-11
25,76,-1,-0.012,-0.007,-2.601807175111887e-11
25,77,1,-0.038,-0.017,-2.383477902782749e-11
25,78,1,0.008,-0.0045000000000000005,-2.1243666627120828e-11
25,79,1,0.013,0.013999999999999999,-1.8289069200566972e-11
25,80,1,0.021,-0.0175,-1.5021540729303508e-11
25,81,1,0.013,0.0065,-1.1496989531403714e-11
25,82,-1,0.018,-0.0005000000000000004,-7.77572165505395e-12
25,83,-1,0.01,-0.0265,-3.921409025348831e-12
25,84,-1,0.005,-0.0015,-1.2877257240682164e-26
25,85,1,0.006,-0.032499999999999994,3.921409025348753e-12
25,86,1,0.041,0.023,7.775721655053873e-12
25,87,1,0.014,-0.007,1.149698953140364e-11
25,88,1,0.031,-0.002999999999999999,1.5021540729303443e-11
25,89,1,0.017,0.009000000000000001,1.8289069200566908e-11
25,90,1,-0.002,-0.009000000000000001,2.124366662712077e-11
25,91,1,0.006,-0.0085,2.3834779027827476e-11
25,92,1,-0.021,-0.0155,2.601807175111883e-11
25,93,1,0.018,-0.005000000000000001,2.7756188053176275e-11
25,94,1,0.018,0.0024999999999999996,2.9019388282174677e-11
25,95,1,0.02,0.0010000000000000009,2.9786058731970645e-11
26,0,1,-0.004,0.0055,1.2849772956903933e-11
26,1,-1,0.016,0.019,1.2739841367942557e-11
26,2,1,0.025,0.005000000000000001,1.2411927561024356e-11
26,3,1,-0.018,-0.016,1.187164223230058e-11
26,4,1,0.032,0.027,1.112822981354109e-11
26,5,1,-0.019,-0.006999999999999999,1.0194410297343718e-11
26,6,-1,0.035,0.0125,9.086161594534286e-12
26,7,1,0.049,0.023,7.822446147682452e-12
26,8,-1,0.017,-0.0004999999999999987,6.424886478451968e-12
26,9,1,0.01,-0.009000000000000001,4.917395220260107e-12
26,10,1,0.026,0.017,3.3257659664900733e-12
26,11,-1,0.04,0.0285,1.6772319349568651e-12
26,12,1,0.019,0.012,7.868216660721311e-28
26,13,-1,-0.017,-0.007000000000000001,-1.6772319349568607e-12
26,14,1,0.025,0.022,-3.325765966490069e-12
26,15,-1,0.02,0.009000000000000001,-4.917395220260102e-12
26,16,1,-0.005,-0.020999999999999998,-6.424886478451964e-12
26,17,1,0.032,0.024,-7.822446147682449e-12
26,18,1,0.0,-0.0095,-9.086161594534285e-12
26,19,-1,0.013,-0.001,-1.0194410297343715e-11
26,20,1,0.003,-0.0215,-1.1128229813541086e-11
26,21,1,-0.001,-0.009000000000000001,-1.187164223230058e-11
26,22,1,0.006,-0.010499999999999999,-1.2411927561024355e-11
26,23,1,0.003,0.0095,-1.2739841367942557e-11
26,24,1,0.0,0.007,-1.2849772956903933e-11
26,25,1,0.001,-0.012499999999999999,-1.2739841367942559e-11
26,26,1,-0.004,0.0105,-1.2411927561024358e-11
26,27,1,-0.019,0.012499999999999999,-1.1871642232300584e-11
26,28,-1,0.016,0.016,-1.1128229813541091e-11
26,29,-1,-0.001,0.002,-1.019441029734372e-11
26,30,1,-0.006,0.014500000000000002,-9.08616159453429e-12
26,31,-1,-0.001,-0.016,-7.822446147682455e-12
26,32,-1,-0.036,-0.020499999999999997,-6.424886478451972e-12
26,33,-1,0.013,0.0029999999999999996,-4.9173952202601134e-12
26,34,-1,-0.022,-0.011,-3.32576596649008e-12
26,35,-1,-0.009,0.0125,-1.677231934956875e-12
26,36,-1,0.009,0.021500000000000002,-2.360464998216393e-27
26,37,-1,0.018,0.0045,1.6772319349568593e-12
26,38,-1,0.001,-0.018,3.3257659664900648e-12
26,39,1,0.038,0.0,4.917395220260098e-12
26,40,1,-0.03,-0.0085,6.424886478451958e-12
26,41,-1,0.005,0.0145,7.822446147682442e-12
26,42,1,0.024,0.0014999999999999996,9.086161594534283e-12
26,43,-1,-0.019,-0.020499999999999997,1.0194410297343714e-11
26,44,-1,0.027,0.0085,1.1128229813541086e-11
26,45,-1,0.014,0.014499999999999999,1.1871642232300577e-11
26,46,1,0.026,0.006999999999999999,1.2411927561024353e-11
26,47,-1,-0.008,0.019,1.2739841367942556e-11
26,48,1,-0.012,0.0,1.2849772956903933e-11
26,49,1,-0.01,-0.0085,1.2739841367942559e-11
26,50,-1,0.002,-0.016,1.2411927561024358e-11
26,51,-1,0.0,0.005,1.1871642232300585e-11
26,52,-1,-0.017,-0.011000000000000001,1.1128229813541094e-11
26,53,-1,-0.014,0.0055000000000000005,1.0194410297343725e-11
26,54,-1,0.027,0.006,9.086161594534296e-12
26,55,-1,-0.004,-0.017,7.822446147682457e-12
26,56,-1,-0.021,0.025499999999999995,6.424886478451974e-12
26,57,1,0.014,0.0155,4.917395220260114e-12
26,58,-1,0.008,-0.0024999999999999996,3.3257659664900817e-12
26,59,1,-0.041,0.0009999999999999974,1.6772319349568768e-12
26,60,-1,-0.024,-0.0195,1.5346999368728995e-26
26,61,1,0.028,0.023,-1.6772319349568575e-12
26,62,-1,0.026,0.009,-3.325765966490063e-12
26,63,1,-0.019,0.014,-4.917395220260086e-12
26,64,-1,0.026,0.0115,-6.424886478451957e-12
26,65,-1,0.014,0.002,-7.82244614768245e-12
26,66,1,0.014,0.021500000000000002,-9.086161594534275e-12
26,67,1,-0.02,-0.003,-1.0194410297343714e-11
26,68,-1,-0.01,-0.001,-1.112822981354108e-11
26,69,1,-0.026,-0.0235,-1.1871642232300575e-11
26,70,1,-0.025,-0.0195,-1.241192756102435e-11
26,71,-1,-0.019,0.007000000000000001,-1.2739841367942556e-11
26,72,1,0.001,-0.004999999999999999,-1.2849772956903933e-11
26,73,1,-0.005,-0.017,-1.273984136794256e-11
26,74,1,-0.018,0.007000000000000001,-1.2411927561024358e-11
26,75,-1,-0.003,-0.021,-1.1871642232300588e-11
26,76,1,-0.006,0.0195,-1.1128229813541096e-11
26,77,-1,0.011,-0.003000000000000001,-1.0194410297343718e-11
26,78,-1,0.01,-0.0215,-9.086161594534298e-12
26,79,1,-0.014,-0.0205,-7.822446147682458e-12
26,80,1,0.042,0.023,-6.4248864784519835e-12
26,81,1,-0.029,-0.0165,-4.917395220260116e-12
26,82,1,0.001,-0.0035,-3.325765966490094e-12
26,83,1,0.015,-0.0005000000000000004,-1.6772319349568783e-12
26,84,1,-0.007,-0.018000000000000002,-5.507751662504918e-27
26,85,1,0.006,-0.004,1.6772319349568447e-12
26,86,1,0.002,-0.0125,3.325765966490062e-12
26,87,-1,-0.015,-0.026,4.917395220260084e-12
26,88,-1,0.011,-0.0005000000000000004,6.424886478451955e-12
26,89,-1,-0.009,-0.0125,7.822446147682431e-12
26,90,1,0.023,0.009,9.086161594534273e-12
26,91,1,0.023,0.0005000000000000004,1.0194410297343714e-11
26,92,-1,0.009,0.0019999999999999996,1.1128229813541078e-11
26,93,1,-0.009,-0.0225,1.1871642232300575e-11
26,94,1,0.003,0.006,1.2411927561024348e-11
26,95,-1,0.005,0.001,1.2739841367942556e-11
27,0,1,0.037,0.0115,5.495996316871683e-12
27,1,-1,0.003,-0.0045000000000000005,5.448977306491818e-12
27,2,1,-0.027,-0.0055,5.308724783655957e-12
27,3,1,-0.021,-0.0225,5.077638507915164e-12
27,4,1,-0.012,0.0075,4.759672429516588e-12
27,5,1,0.017,0.0105,4.360267036218476e-12
27,6,1,0.012,-0.002,3.886256265036257e-12
27,7,1,-0.023,-0.027,3.3457505716854714e-12
27,8,1,0.008,-0.0024999999999999996,2.7479981584358425e-12
27,9,1,-0.006,-0.008,2.1032267348063476e-12
27,10,1,0.026,0.025,1.4224685186197013e-12
27,11,1,0.013,-0.015,7.173714716966896e-13
27,12,1,0.047,0.025,3.3653271487912746e-28
27,13,1,-0.005,0.006999999999999999,-7.173714716966878e-13
27,14,1,0.023,0.0195,-1.4224685186196995e-12
27,15,-1,0.004,0.0025,-2.103226734806346e-12
27,16,-1,-0.009,0.009000000000000001,-2.747998158435841e-12
27,17,-1,0.047,0.0010000000000000009,-3.34575057168547e-12
27,18,1,0.013,-0.010000000000000002,-3.886256265036256e-12
27,19,-1,0.025,0.019,-4.360267036218475e-12
27,20,1,-0.001,0.0045000000000000005,-4.759672429516586e-12
27,21,1,-0.002,-0.008,-5.077638507915164e-12
27,22,-1,-0.025,-0.008,-5.308724783655956e-12
27,23,1,-0.005,0.021500000000000002,-5.448977306491818e-12
27,24,-1,0.027,0.011,-5.495996316871683e-12
27,25,1,0.014,-0.013500000000000002,-5.448977306491819e-12
27,26,1,-0.01,-0.002,-5.3087247836559576e-12
27,27,1,-0.033,-0.013500000000000002,-5.077638507915166e-12
27,28,1,-0.021,0.007999999999999998,-4.7596724295165885e-12
27,29,1,0.004,0.0025,-4.360267036218477e-12
27,30,-1,-0.021,-0.009000000000000001,-3.8862562650362584e-12
27,31,-1,0.011,0.0065,-3.3457505716854726e-12
27,32,1,0.012,0.0225,-2.747998158435844e-12
27,33,-1,0.02,-0.0045000000000000005,-2.1032267348063504e-12
27,34,-1,-0.006,-0.0045000000000000005,-1.4224685186197044e-12
27,35,-1,-0.007,-0.006,-7.173714716966939e-13
27,36,-1,-0.035,-0.015000000000000001,-1.0095981446373823e-27
27,37,-1,0.0,0.005,7.173714716966872e-13
27,38,-1,-0.015,0.0205,1.4224685186196977e-12
27,39,1,-0.019,-0.0024999999999999996,2.103226734806344e-12
27,40,1,0.014,-0.009000000000000001,2.747998158435838e-12
27,41,1,-0.008,0.0045000000000000005,3.3457505716854674e-12
27,42,-1,-0.016,-0.006500000000000001,3.886256265036255e-12
27,43,-1,-0.005,-0.0035,4.3602670362184745e-12
27,44,-1,-0.019,-0.012,4.759672429516585e-12
27,45,-1,-0.022,0.0,5.077638507915163e-12
27,46,-1,0.025,0.0045000000000000005,5.308724783655956e-12
27,47,-1,0.009,0.021,5.448977306491818e-12
27,48,-1,-0.02,-0.0075,5.495996316871683e-12
27,49,-1,0.01,0.004,5.448977306491819e-12
27,50,-1,0.021,0.0015000000000000013,5.3087247836559576e-12
27,51,1,0.026,0.002999999999999999,5.0776385079151666e-12
27,52,-1,-0.01,0.012999999999999998,4.759672429516589e-12
27,53,1,0.027,0.0155,4.360267036218479e-12
27,54,1,0.013,-0.0045,3.886256265036261e-12
27,55,-1,0.011,0.010499999999999999,3.3457505716854734e-12
27,56,-1,0.007,0.0115,2.747998158435845e-12
27,57,1,-0.001,-0.021,2.1032267348063512e-12
27,58,-1,-0.008,0.0004999999999999996,1.422468518619705e-12
27,59,-1,-0.009,0.004000000000000001,7.173714716966947e-13
27,60,-1,0.04,0.0195,6.564088897792437e-27
27,61,1,-0.006,-0.008,-7.173714716966864e-13
27,62,-1,-0.006,0.013000000000000001,-1.422468518619697e-12
27,63,1,0.015,0.012,-2.1032267348063387e-12
27,64,-1,-0.002,0.0025,-2.7479981584358372e-12
27,65,-1,-0.032,-0.0145,-3.345750571685471e-12
27,66,1,0.009,-0.002,-3.886256265036252e-12
27,67,1,-0.042,-0.0015000000000000013,-4.360267036218474e-12
27,68,1,0.022,-0.006999999999999999,-4.759672429516583e-12
27,69,1,-0.016,-0.0005000000000000004,-5.0776385079151625e-12
27,70,1,0.025,0.0,-5.308724783655954e-12
27,71,-1,0.007,0.0,-5.448977306491818e-12
27,72,-1,-0.01,-0.0075,-5.495996316871683e-12
27,73,-1,0.048,0.019,-5.44897730649182e-12
27,74,-1,-0.011,0.0135,-5.3087247836559576e-12
27,75,-1,-0.038,-0.028499999999999998,-5.077638507915168e-12
27,76,1,-0.003,0.0005,-4.75967242951659e-12
27,77,1,-0.005,0.001,-4.360267036218476e-12
27,78,1,0.0,-0.006,-3.886256265036262e-12
27,79,1,0.004,0.0025,-3.345750571685474e-12
27,80,-1,-0.028,-0.0034999999999999996,-2.747998158435849e-12
27,81,1,0.006,-0.001,-2.1032267348063516e-12
27,82,-1,0.012,0.0,-1.4224685186197102e-12
27,83,1,0.005,0.005,-7.173714716966953e-13
27,84,1,0.043,0.015499999999999998,-2.3557290041538923e-27
27,85,1,0.018,-0.004,7.173714716966809e-13
27,86,1,0.055,0.02,1.4224685186196965e-12
27,87,1,-0.013,-0.0085,2.1032267348063383e-12
27,88,1,0.013,-0.0085,2.747998158435837e-12
27,89,1,0.011,0.011,3.345750571685462e-12
27,90,1,-0.014,-0.0105,3.886256265036251e-12
27,91,1,0.007,-0.012,4.360267036218474e-12
27,92,1,0.029,0.006500000000000001,4.759672429516583e-12
27,93,1,0.013,0.0029999999999999996,5.0776385079151625e-12
27,94,1,0.003,0.017,5.3087247836559535e-12
27,95,1,0.027,0.034,5.448977306491818e-12
28,0,1,-0.03,-0.016,2.3507011070446985e-12
28,1,-1,-0.001,-0.006999999999999999,2.330590533205194e-12
28,2,1,0.005,0.006500000000000001,2.270602909180778e-12
28,3,1,-0.007,0.0055,2.1717646398502203e-12
28,4,-1,-0.015,-0.035500000000000004,2.0357668754049123e-12
28,5,-1,0.003,0.0155,1.864936575300216e-12
28,6,1,-0.018,-0.0075,1.6621966933340308e-12
28,7,1,-0.018,-0.023,1.4310161650969122e-12
28,8,1,-0.014,0.0045,1.1753505535223495e-12
28,9,-1,-0.032,0.004,8.995743681082817e-13
28,10,1,-0.023,0.008,6.084062158467478e-13
28,11,1,0.001,-0.0045000000000000005,3.068280645500047e-13
28,12,-1,0.036,0.012499999999999999,1.439389293247215e-28
28,13,1,0.019,0.020499999999999997,-3.068280645500039e-13
28,14,1,-0.004,-0.0165,-6.08406215846747e-13
28,15,-1,0.013,0.011,-8.995743681082809e-13
28,16,1,-0.028,-0.007500000000000001,-1.1753505535223489e-12
28,17,1,0.0,0.0035,-1.4310161650969114e-12
28,18,-1,-0.005,0.0025,-1.6621966933340306e-12
28,19,1,0.0,0.001,-1.8649365753002156e-12
28,20,-1,-0.01,-0.0045000000000000005,-2.0357668754049115e-12
28,21,-1,0.015,0.006999999999999999,-2.1717646398502203e-12
28,22,-1,0.031,-0.006499999999999999,-2.270602909180778e-12
28,23,1,-0.023,-0.007,-2.330590533205194e-12
28,24,-1,0.008,0.004,-2.3507011070446985e-12
28,25,-1,-0.013,-0.016,-2.330590533205194e-12
28,26,1,0.02,0.033,-2.2706029091807784e-12
28,27,-1,0.009,-0.013999999999999999,-2.1717646398502207e-12
28,28,1,0.021,0.0125,-2.0357668754049123e-12
28,29,-1,0.025,0.016,-1.8649365753002164e-12
28,30,1,-0.01,-0.0045000000000000005,-1.6621966933340316e-12
28,31,1,0.019,-0.016,-1.4310161650969128e-12
28,32,-1,0.004,-0.018000000000000002,-1.1753505535223503e-12
28,33,-1,-0.003,-0.004,-8.995743681082829e-13
28,34,1,0.016,0.005,-6.084062158467491e-13
28,35,1,-0.009,0.006000000000000001,-3.068280645500065e-13
28,36,-1,-0.027,-0.0265,-4.3181678797416445e-28
28,37,-1,0.006,-0.019,3.0682806455000363e-13
28,38,-1,-0.017,-0.004000000000000001,6.084062158467463e-13
28,39,-1,-0.011,-0.004,8.995743681082802e-13
28,40,1,-0.016,-0.0095,1.1753505535223476e-12
28,41,1,0.011,0.0055,1.4310161650969104e-12
28,42,-1,0.012,0.0155,1.6621966933340302e-12
28,43,1,-0.022,0.002,1.8649365753002152e-12
28,44,-1,0.024,0.017,2.0357668754049115e-12
28,45,1,-0.029,0.004999999999999999,2.17176463985022e-12
28,46,1,-0.009,0.0165,2.2706029091807775e-12
28,47,-1,0.016,0.0235,2.3305905332051934e-12
28,48,-1,0.009,0.013499999999999998,2.3507011070446985e-12
28,49,1,-0.004,-0.0165,2.330590533205194e-12
28,50,1,0.021,0.005000000000000001,2.2706029091807784e-12
28,51,1,0.028,0.0,2.171764639850221e-12
28,52,-1,0.05,0.032,2.0357668754049127e-12
28,53,1,0.005,0.013000000000000001,1.8649365753002177e-12
28,54,1,0.049,0.0175,1.6621966933340326e-12
28,55,-1,0.004,0.0105,1.431016165096913e-12
28,56,-1,-0.01,0.0024999999999999996,1.1753505535223505e-12
28,57,-1,-0.01,0.005999999999999999,8.995743681082831e-13
28,58,-1,0.028,0.0125,6.084062158467494e-13
28,59,-1,0.037,0.0155,3.068280645500068e-13
28,60,-1,-0.004,0.005,2.8075366410659027e-27
28,61,-1,-0.01,0.005999999999999999,-3.0682806455000333e-13
28,62,-1,0.037,0.035500000000000004,-6.08406215846746e-13
28,63,1,0.035,0.018500000000000003,-8.99574368108278e-13
28,64,1,-0.025,-0.017,-1.1753505535223474e-12
28,65,-1,0.001,-0.0055,-1.431016165096912e-12
28,66,-1,0.002,-0.0155,-1.6621966933340288e-12
28,67,-1,-0.024,-0.0195,-1.8649365753002152e-12
28,68,-1,-0.01,-0.017,-2.0357668754049103e-12
28,69,1,0.0,-0.022,-2.1717646398502195e-12
28,70,-1,-0.018,-0.014499999999999999,-2.270602909180777e-12
28,71,1,-0.004,-0.004,-2.3305905332051934e-12
28,72,-1,0.019,0.028499999999999998,-2.3507011070446985e-12
28,73,1,0.018,0.002999999999999999,-2.3305905332051942e-12
28,74,1,0.039,0.0135,-2.2706029091807784e-12
28,75,-1,0.02,0.022,-2.171764639850222e-12
28,76,1,-0.032,-0.013000000000000001,-2.035766875404913e-12
28,77,1,-0.004,0.006500000000000001,-1.864936575300216e-12
28,78,1,0.028,-0.018500000000000003,-1.6621966933340328e-12
28,79,-1,0.012,0.0215,-1.4310161650969134e-12
28,80,-1,-0.043,-0.016999999999999998,-1.1753505535223525e-12
28,81,1,0.003,-0.0005,-8.995743681082834e-13
28,82,1,0.01,0.01,-6.084062158467515e-13
28,83,-1,0.017,0.006,-3.068280645500071e-13
28,84,1,0.019,0.0125,-1.0075725052730503e-27
28,85,-1,0.011,-0.001,3.0682806455000095e-13
28,86,-1,-0.017,-0.0045000000000000005,6.084062158467457e-13
28,87,1,-0.021,-0.014,8.995743681082777e-13
28,88,-1,-0.003,-0.010499999999999999,1.1753505535223472e-12
28,89,-1,-0.032,-0.0005000000000000004,1.4310161650969084e-12
28,90,-1,-0.021,-0.01,1.6621966933340284e-12
28,91,1,0.011,-0.0175,1.8649365753002152e-12
28,92,1,0.04,0.006500000000000001,2.03576687540491e-12
28,93,1,-0.017,-0.0115,2.1717646398502195e-12
28,94,1,0.004,-0.001,2.2706029091807767e-12
28,95,-1,0.044,0.005499999999999998,2.3305905332051934e-12
29,0,1,-0.007,-0.012,1.0054220156039788e-12
29,1,-1,-0.029,-0.0105,9.968204908826637e-13
29,2,-1,-0.013,0.003,9.711630911914939e-13
29,3,1,0.001,0.0105,9.288888217527595e-13
29,4,1,-0.055,-0.0195,8.707210070372e-13
29,5,-1,0.007,0.006500000000000001,7.97654914481763e-13
29,6,-1,-0.018,-0.0004999999999999987,7.109407251878203e-13
29,7,1,-0.018,-0.0245,6.120621429759064e-13
29,8,1,-0.009,-0.02,5.027110078019895e-13
29,9,1,0.014,-0.0055000000000000005,3.8475834790675754e-13
29,10,-1,-0.033,-0.0115,2.602223660036737e-13
29,11,1,0.004,0.002,1.3123390727099677e-13
29,12,-1,0.018,-0.0005000000000000004,6.156434266008464e-29
29,13,1,-0.011,0.003000000000000001,-1.3123390727099644e-13
29,14,1,-0.005,0.001,-2.602223660036734e-13
29,15,1,0.007,0.0095,-3.847583479067572e-13
29,16,1,-0.01,-0.007,-5.027110078019892e-13
29,17,-1,-0.014,-0.006,-6.12062142975906e-13
29,18,-1,-0.012,0.011999999999999999,-7.109407251878202e-13
29,19,1,-0.011,0.012499999999999999,-7.976549144817628e-13
29,20,-1,-0.031,-0.013,-8.707210070371998e-13
29,21,-1,0.017,0.0,-9.288888217527595e-13
29,22,1,0.015,0.0014999999999999996,-9.711630911914937e-13
29,23,1,0.008,-0.0195,-9.968204908826637e-13
29,24,-1,-0.032,0.0,-1.0054220156039788e-12
29,25,-1,-0.029,0.0,-9.96820490882664e-13
29,26,1,-0.005,0.0165,-9.711630911914939e-13
29,27,-1,0.007,-0.0165,-9.288888217527597e-13
29,28,-1,0.015,-0.010000000000000002,-8.707210070372001e-13
29,29,1,0.026,0.0004999999999999987,-7.976549144817631e-13
29,30,-1,0.022,-0.013000000000000001,-7.109407251878206e-13
29,31,1,-0.031,-0.026000000000000002,-6.120621429759066e-13
29,32,1,0.012,0.0345,-5.027110078019898e-13
29,33,-1,-0.016,-0.0085,-3.8475834790675804e-13
29,34,1,0.041,0.0034999999999999996,-2.6022236600367427e-13
29,35,-1,0.003,0.006999999999999999,-1.3123390727099755e-13
29,36,-1,-0.017,-0.0025000000000000005,-1.8469302798025391e-28
29,37,-1,-0.015,-0.022,1.3123390727099634e-13
29,38,-1,-0.053,-0.0295,2.6022236600367305e-13
29,39,-1,-0.028,0.0009999999999999992,3.8475834790675683e-13
29,40,1,0.008,0.015,5.027110078019887e-13
29,41,1,0.007,-0.0075,6.120621429759056e-13
29,42,-1,0.015,0.003,7.1094072518782e-13
29,43,-1,0.02,0.028999999999999998,7.976549144817627e-13
29,44,1,-0.026,0.015500000000000002,8.707210070371996e-13
29,45,1,-0.004,0.0015,9.288888217527593e-13
29,46,1,0.035,-0.0014999999999999979,9.711630911914935e-13
29,47,1,-0.005,-0.003,9.968204908826637e-13
29,48,-1,0.013,0.021,1.0054220156039788e-12
29,49,1,0.01,0.016,9.96820490882664e-13
29,50,-1,0.0,0.009,9.711630911914939e-13
29,51,-1,-0.001,0.0155,9.2888882175276e-13
29,52,1,0.002,0.005,8.707210070372003e-13
29,53,-1,-0.041,-0.015000000000000001,7.976549144817636e-13
29,54,-1,0.023,0.0225,7.10940725187821e-13
29,55,1,-0.003,-0.0095,6.120621429759067e-13
29,56,-1,0.014,0.0085,5.0271100780199e-13
29,57,-1,0.021,0.0055000000000000005,3.8475834790675814e-13
29,58,-1,-0.02,-0.011,2.602223660036744e-13
29,59,-1,-0.021,-0.003000000000000001,1.312339072709977e-13
29,60,1,0.005,0.002,1.2008158502512798e-27
29,61,1,0.001,0.0085,-1.3123390727099618e-13
29,62,1,0.033,0.0125,-2.6022236600367295e-13
29,63,-1,0.032,0.0025000000000000005,-3.847583479067559e-13
29,64,-1,-0.011,0.0305,-5.027110078019886e-13
29,65,-1,-0.031,-0.024,-6.120621429759063e-13
29,66,-1,0.023,0.016,-7.109407251878194e-13
29,67,-1,-0.008,-0.0165,-7.976549144817626e-13
29,68,1,0.019,0.018000000000000002,-8.707210070371992e-13
29,69,-1,-0.007,-0.0045000000000000005,-9.288888217527593e-13
29,70,1,0.004,-0.004,-9.711630911914932e-13
29,71,-1,0.007,-0.0035,-9.968204908826637e-13
29,72,-1,0.084,0.011500000000000003,-1.0054220156039788e-12
29,73,-1,0.003,0.0155,-9.968204908826641e-13
29,74,1,-0.024,-0.004,-9.711630911914939e-13
29,75,1,0.021,0.006500000000000001,-9.288888217527604e-13
29,76,-1,0.003,0.0075,-8.707210070372004e-13
29,77,-1,0.006,-0.0014999999999999996,-7.97654914481763e-13
29,78,1,0.006,-0.008,-7.109407251878212e-13
29,79,1,0.0,0.0015,-6.120621429759068e-13
